📺央视频道,#genre#
CCTV1,http://114.252.121.120:8899/hls/1/index.m3u8
CCTV2,http://114.252.121.120:8899/hls/2/index.m3u8
CCTV3,http://114.252.121.120:8899/hls/3/index.m3u8
CCTV4,http://114.252.121.120:8899/hls/4/index.m3u8
CCTV5,http://114.252.121.120:8899/hls/5/index.m3u8
CCTV6,http://114.252.121.120:8899/hls/6/index.m3u8
CCTV7,http://114.252.121.120:8899/hls/7/index.m3u8
CCTV8,http://114.252.121.120:8899/hls/8/index.m3u8
CCTV9,http://114.252.121.120:8899/hls/9/index.m3u8
CCTV10,http://114.252.121.120:8899/hls/10/index.m3u8
CCTV11,http://114.252.121.120:8899/hls/11/index.m3u8
CCTV12,http://114.252.121.120:8899/hls/12/index.m3u8
CCTV13,http://114.252.121.120:8899/hls/13/index.m3u8
CCTV14,http://114.252.121.120:8899/hls/14/index.m3u8
CCTV15,http://114.252.121.120:8899/hls/15/index.m3u8
CCTV1,http://222.160.247.195:81/hls/1/index.m3u8
CCTV2,http://222.160.247.195:81/hls/2/index.m3u8
CCTV3,http://222.160.247.195:81/hls/3/index.m3u8
CCTV4,http://222.160.247.195:81/hls/4/index.m3u8
CCTV5,http://222.160.247.195:81/hls/5/index.m3u8
CCTV6,http://222.160.247.195:81/hls/6/index.m3u8
CCTV7,http://222.160.247.195:81/hls/7/index.m3u8
CCTV8,http://222.160.247.195:81/hls/8/index.m3u8
CCTV9,http://222.160.247.195:81/hls/9/index.m3u8
CCTV10,http://222.160.247.195:81/hls/10/index.m3u8
CCTV11,http://222.160.247.195:81/hls/11/index.m3u8
CCTV12,http://222.160.247.195:81/hls/12/index.m3u8
CCTV13,http://222.160.247.195:81/hls/13/index.m3u8
CCTV14,http://222.160.247.195:81/hls/14/index.m3u8
CCTV15,http://222.160.247.195:81/hls/15/index.m3u8
CCTV16,http://222.160.247.195:81/hls/16/index.m3u8
CCTV17,http://222.160.247.195:81/hls/17/index.m3u8
CCTV5+,http://222.160.247.195:81/hls/18/index.m3u8
CCTV第一剧场,http://222.160.247.195:81/hls/19/index.m3u8
CCTV风云足球,http://222.160.247.195:81/hls/20/index.m3u8
CCTV风云音乐,http://222.160.247.195:81/hls/21/index.m3u8
CCTV怀旧剧场,http://222.160.247.195:81/hls/22/index.m3u8
CCTV文化精品,http://222.160.247.195:81/hls/23/index.m3u8
CCTV兵器科技,http://222.160.247.195:81/hls/24/index.m3u8
CCTV风云剧场,http://222.160.247.195:81/hls/25/index.m3u8
CCTV4,http://222.160.247.195:81/hls/26/index.m3u8
CCTV央视台球,http://222.160.247.195:81/hls/27/index.m3u8
CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
CCTV2,http://183.129.255.66:8480/hls/2/index.m3u8
CCTV3,http://183.129.255.66:8480/hls/3/index.m3u8
CCTV5,http://183.129.255.66:8480/hls/5/index.m3u8
CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV6,http://183.129.255.66:8480/hls/7/index.m3u8
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8
CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8
CCTV11,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8
CCTV1,http://124.88.238.50:82/hls/1/index.m3u8
CCTV2,http://124.88.238.50:82/hls/2/index.m3u8
CCTV3,http://124.88.238.50:82/hls/3/index.m3u8
CCTV4,http://124.88.238.50:82/hls/4/index.m3u8
CCTV5,http://124.88.238.50:82/hls/5/index.m3u8
CCTV5+,http://124.88.238.50:82/hls/6/index.m3u8
CCTV6,http://124.88.238.50:82/hls/7/index.m3u8
CCTV8,http://124.88.238.50:82/hls/8/index.m3u8
CCTV11,http://124.88.238.50:82/hls/10/index.m3u8
CCTV12,http://124.88.238.50:82/hls/11/index.m3u8
CCTV13,http://124.88.238.50:82/hls/12/index.m3u8
CCTV1,http://125.40.139.55:9002/hls/1/index.m3u8
CCTV2,http://125.40.139.55:9002/hls/2/index.m3u8
CCTV3,http://125.40.139.55:9002/hls/3/index.m3u8
CCTV5,http://125.40.139.55:9002/hls/5/index.m3u8
CCTV6,http://125.40.139.55:9002/hls/6/index.m3u8
CCTV8,http://125.40.139.55:9002/hls/8/index.m3u8
CCTV10,http://125.40.139.55:9002/hls/10/index.m3u8
CCTV14,http://125.40.139.55:9002/hls/14/index.m3u8
CCTV1,http://183.237.71.182:40000/hls/1/index.m3u8
CCTV2,http://183.237.71.182:40000/hls/2/index.m3u8
CCTV3,http://183.237.71.182:40000/hls/3/index.m3u8
CCTV4,http://183.237.71.182:40000/hls/4/index.m3u8
CCTV5,http://183.237.71.182:40000/hls/5/index.m3u8
CCTV6,http://183.237.71.182:40000/hls/6/index.m3u8
CCTV7,http://183.237.71.182:40000/hls/7/index.m3u8
CCTV8,http://183.237.71.182:40000/hls/8/index.m3u8
CCTV9,http://183.237.71.182:40000/hls/9/index.m3u8
CCTV10,http://183.237.71.182:40000/hls/10/index.m3u8
CCTV11,http://183.237.71.182:40000/hls/11/index.m3u8
CCTV12,http://183.237.71.182:40000/hls/12/index.m3u8
CCTV13,http://183.237.71.182:40000/hls/13/index.m3u8
CCTV14,http://183.237.71.182:40000/hls/14/index.m3u8
CCTV15,http://183.237.71.182:40000/hls/15/index.m3u8
CCTV5,http://183.237.71.182:40000/hls/16/index.m3u8
CCTV16,http://183.237.71.182:40000/hls/17/index.m3u8
CCTV17,http://183.237.71.182:40000/hls/18/index.m3u8
CCTV1,http://218.206.221.78:90/hls/1/index.m3u8
CCTV2,http://218.206.221.78:90/hls/2/index.m3u8
CCTV3,http://218.206.221.78:90/hls/3/index.m3u8
CCTV4,http://218.206.221.78:90/hls/4/index.m3u8
CCTV5,http://218.206.221.78:90/hls/5/index.m3u8
CCTV6,http://218.206.221.78:90/hls/6/index.m3u8
CCTV7,http://218.206.221.78:90/hls/7/index.m3u8
CCTV8,http://218.206.221.78:90/hls/8/index.m3u8
CCTV9,http://218.206.221.78:90/hls/9/index.m3u8
CCTV10,http://218.206.221.78:90/hls/10/index.m3u8
CCTV11,http://218.206.221.78:90/hls/11/index.m3u8
CCTV12,http://218.206.221.78:90/hls/12/index.m3u8
CCTV13,http://218.206.221.78:90/hls/13/index.m3u8
CCTV14,http://218.206.221.78:90/hls/14/index.m3u8
CCTV15,http://218.206.221.78:90/hls/15/index.m3u8
CCTV17,http://218.206.221.78:90/hls/17/index.m3u8
CCTV5+,http://218.206.221.78:90/hls/18/index.m3u8
📺卫视频道,#genre#
北京卫视,http://114.252.121.120:8899/hls/16/index.m3u8
天津卫视,http://114.252.121.120:8899/hls/22/index.m3u8
湖北卫视,http://114.252.121.120:8899/hls/23/index.m3u8
山东卫视,http://114.252.121.120:8899/hls/24/index.m3u8
湖南卫视,http://114.252.121.120:8899/hls/25/index.m3u8
安徽卫视,http://114.252.121.120:8899/hls/26/index.m3u8
江苏卫视,http://114.252.121.120:8899/hls/27/index.m3u8
江西卫视,http://114.252.121.120:8899/hls/28/index.m3u8
浙江卫视,http://114.252.121.120:8899/hls/29/index.m3u8
四川卫视,http://114.252.121.120:8899/hls/30/index.m3u8
河北卫视,http://114.252.121.120:8899/hls/31/index.m3u8
辽宁卫视,http://222.160.247.195:81/hls/28/index.m3u8
